Line Number,Lines of Code,Function Name,Module,Source Code
86870,12,dirent_size,,
86882,11,romfs_close,,
86893,24,romfs_ioctl,,
86917,33,romfs_read,,
86950,94,file_info,,
87044,14,romfs_closedir,,
87058,52,romfs_lseek,,
87110,67,romfs_readdir,,
87177,134,dirent_file,,
87311,54,romfs_opendir,,
87365,64,romfs_stat,,
87429,119,romfs_open,,
87548,64,romfs_register,,
87612,16,_startup_sntp,,
87628,28,cmd_sntp_date,,
87656,17,cmd_sntp_time,,
87673,10,cmd_sntp_start,,
87683,9,sntp_cli_init,,
87692,16,sntp_retry,,
87708,72,sntp_recv,,
87780,27,sntp_send_request,,
87807,31,sntp_request,,
87838,16,sntp_dns_found,,
87854,33,sntp_init,,
87887,10,sntp_setoperatingmode,,
87897,26,sntp_get_time,,
87923,14,sntp_setservername,,
87937,22,utils_bin2hex,,
87959,10,utils_sha256_init,,
87969,18,utils_sha256_free,,
87987,20,utils_sha256_starts,,
88007,227,utils_sha256_process,,
88234,39,utils_sha256_update,,
88273,16,utils_sha256_update,,
88289,67,utils_sha256_finish,,
88356,35,bl_printk,,
88391,112,log_buf_out,,
88503,34,utils_dns_domain_get,,
88537,11,utils_list_init,,
88548,17,utils_list_push_back,,
88565,15,utils_list_pop_front,,
88580,50,utils_hexdump,,
88630,61,utils_time_date_from_epoch,,
88691,18,utils_getopt_init,,
88709,111,utils_getopt,,
88820,48,Bl_F_fast,,
88868,30,utils_wifi_psk_cal_fast_bin,,
88898,51,utils_memp_init,,
88949,14,utils_memp_deinit,,
88963,24,utils_memp_malloc,,
88987,24,utils_memp_free,,
89011,30,utils_tlv_bl_pack_auto,,
89041,40,utils_tlv_bl_unpack_auto,,
89081,62,utils_hmac_sha1_fast,,
89143,21,vfs_init,,
89164,60,aos_open,AliOS,
89224,31,aos_close,AliOS,
89255,28,aos_read,AliOS,
89283,28,aos_write,AliOS,
89311,38,aos_ioctl,AliOS,
89349,30,aos_lseek,AliOS,
89379,45,aos_stat,AliOS,
89424,41,aos_opendir,AliOS,
89465,34,aos_closedir,AliOS,
89499,30,aos_readdir,AliOS,
89529,26,new_file,AliOS,
89555,11,del_file,AliOS,
89566,9,get_fd,AliOS,
89575,21,get_file,AliOS,
89596,10,inode_init,AliOS (inode),
89606,22,inode_alloc,AliOS (inode),
89628,30,inode_open,AliOS (inode),
89658,26,inode_forearch_name,AliOS (inode),
89684,10,inode_ref,AliOS (inode),
89694,12,inode_unref,AliOS (inode),
89706,36,inode_reserve,AliOS (inode),
89742,33,aos_register_driver,AliOS,
89775,33,aos_register_fs,AliOS,
89808,37,vfs_uart_open,AliOS (uart),
89845,29,__uart_rx_irq,AliOS (uart),
89874,28,__uart_tx_irq,AliOS (uart),
89902,30,vfs_uart_close,AliOS (uart),
89932,32,vfs_uart_read,AliOS (uart),
89964,22,vfs_uart_write,AliOS (uart),
89986,35,vfs_uart_poll,AliOS (uart),
90021,28,vfs_uart_sync,AliOS (uart),
90049,34,uart_ioctl_cmd_waimode,AliOS (uart),
90083,20,uart_ioctl_cmd_setconfig,AliOS (uart),
90103,45,vfs_uart_ioctl,AliOS (uart),
90148,16,get_context,AliOS,
90164,13,aos_loop_set_eventfd,AliOS (Loop),
90177,36,aos_loop_init,AliOS (Loop),
90213,51,aos_poll_read_fd,AliOS,
90264,47,aos_post_delayed_action,AliOS,
90311,85,aos_loop_run,AliOS (Loop),
90396,10,vfs_poll_notify,AliOS,
90406,87,aos_poll,AliOS,
90493,15,aos_fcntl,AliOS,
90508,17,dfl_entry,AliOS,
90525,38,aos_task_new,AliOS (Task),
90563,10,aos_task_exit,AliOS (Task),
90573,49,aos_task_key_create,AliOS (Task),
90622,23,aos_task_setspecific,AliOS (Task),
90645,22,aos_task_getspecific,AliOS (Task),
90667,13,aos_mutex_new,AliOS (Mutex),
90680,10,aos_mutex_free,AliOS (Mutex),
90690,14,aos_mutex_lock,AliOS (Mutex),
90704,14,aos_mutex_unlock,AliOS (Mutex),
90718,13,aos_sem_new,AliOS (Semaphore),
90731,14,aos_sem_free,AliOS (Semaphore),
90745,16,aos_sem_wait,AliOS (Semaphore),
90761,24,aos_sem_signal,AliOS (Semaphore),
90785,65,aos_malloc,AliOS,
90850,42,aos_free,AliOS,
90892,23,aos_now_ms,AliOS,
90915,28,event_poll,AliOS (Event),
90943,19,event_open,AliOS (Event),
90962,58,_event_write,AliOS (Event),
91020,16,event_ioctl,AliOS (Event),
91036,12,event_write,AliOS (Event),
91048,33,event_close,AliOS (Event),
91081,45,event_read,AliOS (Event),
91126,18,vfs_device_init,AliOS,
91144,31,event_read_cb,AliOS (Event),
91175,19,aos_event_service_init,AliOS,
91194,21,aos_post_event,AliOS,
91215,28,aos_register_event_filter,AliOS,
91243,35,aws_iot_shadow_init,AWS IoT,
91278,44,aws_iot_shadow_connect,AWS IoT,
91322,23,aws_iot_shadow_register_delta,AWS IoT,
91345,17,aws_iot_shadow_yield,AWS IoT,
91362,70,aws_iot_shadow_disconnect,AWS IoT,
91432,191,aws_iot_shadow_set_autoreconnect_status,AWS IoT,
91623,120,aws_iot_shadow_init_json_document,AWS IoT,
91743,52,aws_iot_finalize_json_document,AWS IoT,
91795,20,isJsonValidAndParse,AWS IoT,
91815,113,isJsonKeyMatchingAndUpdateValue,AWS IoT,
91928,34,extractClientToken,AWS IoT,
91962,30,extractVersionNumber,AWS IoT,
91992,55,shadow_delta_callback,AWS IoT,
92047,25,findIndexOfSubscriptionList,AWS IoT,
92072,48,topicNameFromThingAndAction,AWS IoT,
92120,66,unsubscribeFromAcceptedAndRejected,AWS IoT,
92186,70,AckStatusCallback,AWS IoT,
92256,18,initDeltaTokens,AWS IoT,
92274,35,registerJsonTokenOnDelta,AWS IoT,
92309,25,initializeRecords,AWS IoT,
92334,40,isSubscriptionPresent,AWS IoT,
92374,105,subscribeToShadowActionAcks,AWS IoT,
92479,63,incrementSubscriptionCnt,AWS IoT,
92542,27,getNextFreeIndexOfAckWaitList,AWS IoT,
92569,23,addToAckWaitList,AWS IoT,
92592,29,HandleExpiredResponseCallbacks,AWS IoT,
92621,20,has_timer_expired,AWS IoT,
92641,15,countdown_ms,AWS IoT,
92656,19,left_ms,AWS IoT,
92675,14,countdown_sec,AWS IoT,
92689,12,init_timer,AWS IoT,
92701,253,jsmn_parse,AWS IoT,
92954,12,jsmn_init,AWS IoT,
92966,25,jsoneq,AWS IoT,
92991,23,parseUnsignedInteger32Value,AWS IoT,
93014,23,parseUnsignedInteger16Value,AWS IoT,
93037,28,parseUnsignedInteger8Value,AWS IoT,
93065,21,parseInteger32Value,AWS IoT,
93086,26,parseInteger16Value,AWS IoT,
93112,26,parseInteger8Value,AWS IoT,
93138,21,parseFloatValue,AWS IoT,
93159,21,parseDoubleValue,AWS IoT,
93180,28,parseBooleanValue,AWS IoT,
93208,24,parseStringValue,AWS IoT,
93232,13,aws_iot_mqtt_get_client_state,AWS MQTT,
93245,21,aws_iot_mqtt_client_lock_mutex,AWS MQTT,
93266,101,aws_iot_mqtt_client_unlock_mutex,AWS MQTT,
93367,94,aws_iot_mqtt_init,AWS MQTT,
93461,19,aws_iot_mqtt_get_next_packet_id,AWS MQTT,
93480,13,aws_iot_mqtt_is_client_connected,AWS MQTT,
93493,14,aws_iot_mqtt_autoreconnect_set_status,AWS MQTT,
93507,209,aws_iot_mqtt_connect,AWS MQTT,
93716,32,_aws_iot_mqtt_internal_disconnect,AWS MQTT,
93748,39,aws_iot_mqtt_disconnect,AWS MQTT,
93787,538,aws_iot_mqtt_attempt_reconnect,AWS MQTT,
94325,225,aws_iot_mqtt_resubscribe,AWS MQTT,
94550,26,_aws_iot_mqtt_handle_disconnect,AWS MQTT,
94576,179,aws_iot_mqtt_yield,AWS MQTT,
94755,11,iot_tls_is_connected,AWS MQTT,
94766,245,iot_tls_connect,AWS MQTT,
95011,21,_iot_tls_verify_cert,AWS MQTT,
95032,40,iot_tls_write,AWS MQTT,
95072,60,iot_tls_read,AWS MQTT,
95132,14,iot_tls_disconnect,AWS MQTT,
95146,43,iot_tls_destroy,AWS MQTT,
95189,20,aws_iot_thread_mutex_init,AWS MQTT,
95209,10,aws_iot_thread_mutex_lock,AWS MQTT,
95219,19,aws_iot_thread_mutex_trylock,AWS MQTT,
95238,19,aws_iot_thread_mutex_unlock,AWS MQTT,
95257,44,aws_iot_thread_mutex_destroy,AWS MQTT,
95301,59,aws_iot_mqtt_internal_write_len_to_buffer,AWS MQTT,
95360,25,aws_iot_mqtt_internal_get_final_packet_length_from_remaining_length,AWS MQTT,
95385,17,aws_iot_mqtt_internal_read_uint16_t,AWS MQTT,
95402,16,aws_iot_mqtt_internal_write_uint_16,AWS MQTT,
95418,13,aws_iot_mqtt_internal_read_char,AWS MQTT,
95431,11,aws_iot_mqtt_internal_write_char,AWS MQTT,
95442,50,aws_iot_mqtt_internal_write_utf8_string,AWS MQTT,
95492,279,aws_iot_mqtt_internal_send_packet,AWS MQTT,
95771,84,aws_iot_mqtt_internal_flushBuffers,AWS MQTT,
95855,162,format_int,C StdLib,
96017,117,cvt,C StdLib,
96134,13,ecvtbuf,C StdLib,
96147,13,fcvtbuf,C StdLib,
96160,295,flt,C StdLib,
96455,356,vsnprintf,C StdLib,
96811,12,vsprintf,C StdLib,
96823,25,vprint,C StdLib,
96848,10,bl_putchar,C StdLib,
96858,19,puts,C StdLib,
96877,35,printf,C StdLib,
96912,31,sprintf,C StdLib,
96943,28,snprintf,C StdLib,
96971,31,sscanf,C StdLib,
97002,10,set_bit,C StdLib,
97012,378,vsscanf,C StdLib,
97390,77,strntoumax,C StdLib,
97467,67,UART_Init,BL602 StdDriver (UART),
97534,27,UART_FifoConfig,BL602 StdDriver (UART),
97561,19,UART_Enable,BL602 StdDriver (UART),
97580,19,UART_Disable,BL602 StdDriver (UART),
97599,15,UART_SetRxTimeoutValue,BL602 StdDriver (UART),
97614,21,UART_TxFreeRun,BL602 StdDriver (UART),
97635,32,UART_IntMask,BL602 StdDriver (UART),
97667,12,UART_GetTxFifoCount,BL602 StdDriver (UART),
97679,35,UART_SendData,BL602 StdDriver (UART),
97714,15,UART_GetRxFifoCount,BL602 StdDriver (UART),
97729,12,ADC_Reset,BL602 StdDriver (ADC),
97741,12,ADC_Enable,BL602 StdDriver (ADC),
97753,12,ADC_Disable,BL602 StdDriver (ADC),
97765,20,ADC_Channel_Config,BL602 StdDriver (ADC),
97785,14,ADC_Start,BL602 StdDriver (ADC),
97799,13,ADC_FIFO_Cfg,BL602 StdDriver (ADC),
97812,11,ADC_Get_FIFO_Count,BL602 StdDriver (ADC),
97823,108,ADC_Parse_Result,BL602 StdDriver (ADC),
97931,18,ADC_Tsen_Init,BL602 StdDriver (ADC),
97949,12,ADC_SET_TSVBE_LOW,BL602 StdDriver (ADC),
97961,13,ADC_SET_TSVBE_HIGH,BL602 StdDriver (ADC),
97974,44,TSEN_Get_V_Error,BL602 StdDriver (TSEN),
98018,48,TSEN_Get_Temp,BL602 StdDriver (TSEN),
98066,35,ADC_Init,BL602 StdDriver (ADC),
98101,23,Sec_Eng_PKA_Write_Common_OP_First_Cfg,BL602 StdDriver (Security),
98124,21,Sec_Eng_PKA_Wait_ISR,BL602 StdDriver (Security),
98145,68,Sec_Eng_SHA256_Update,BL602 StdDriver (Security),
98213,21,Sec_Eng_SHA256_Init,BL602 StdDriver (Security),
98234,10,Sec_Eng_SHA_Start,BL602 StdDriver (Security),
98244,21,Sec_Eng_SHA256_Update,BL602 StdDriver (Security),
98265,105,Sec_Eng_SHA256_Finish,BL602 StdDriver (Security),
98370,12,Sec_Eng_SHA_Enable_Link,BL602 StdDriver (Security),
98382,10,Sec_Eng_SHA_Disable_Link,BL602 StdDriver (Security),
98392,19,Sec_Eng_SHA256_Link_Init,BL602 StdDriver (Security),
98411,72,Sec_Eng_SHA256_Link_Update,BL602 StdDriver (Security),
98483,75,Sec_Eng_SHA256_Link_Finish,BL602 StdDriver (Security),
98558,12,Sec_Eng_AES_Enable_Link,BL602 StdDriver (Security),
98570,12,Sec_Eng_AES_Disable_Link,BL602 StdDriver (Security),
98582,42,Sec_Eng_AES_Link_Work,BL602 StdDriver (Security),
98624,12,Sec_Eng_PKA_Reset,BL602 StdDriver (Security),
98636,12,Sec_Eng_PKA_BigEndian_Enable,BL602 StdDriver (Security),
98648,10,Sec_Eng_PKA_Clear_Int,BL602 StdDriver (Security),
98658,16,Sec_Eng_PKA_Read_Block,BL602 StdDriver (Security),
98674,20,Sec_Eng_PKA_Write_Block,BL602 StdDriver (Security),
98694,36,Sec_Eng_PKA_Write_Data,BL602 StdDriver (Security),
98730,36,Sec_Eng_PKA_Read_Data,BL602 StdDriver (Security),
98766,22,Sec_Eng_PKA_CREG,BL602 StdDriver (Security),
98788,23,Sec_Eng_PKA_Move_Data,BL602 StdDriver (Security),
98811,23,Sec_Eng_PKA_MREM,BL602 StdDriver (Security),
98834,27,Sec_Eng_PKA_MEXP,BL602 StdDriver (Security),
98861,18,Sec_Eng_PKA_LCMP,BL602 StdDriver (Security),
98879,23,Sec_Eng_PKA_LSUB,BL602 StdDriver (Security),
98902,23,Sec_Eng_PKA_LMUL,BL602 StdDriver (Security),
98925,23,Sec_Eng_PKA_LDIV,BL602 StdDriver (Security),
98948,22,Sec_Eng_PKA_LMUL2N,BL602 StdDriver (Security),
98970,78,SEC_Eng_IntMask,BL602 StdDriver (Security),
99048,10,DMA_Enable,BL602 StdDriver (DMA),
99058,14,DMA_Channel_Enable,BL602 StdDriver (DMA),
99072,15,DMA_LLI_Init,BL602 StdDriver (DMA),
99087,14,DMA_LLI_Update,BL602 StdDriver (DMA),
99101,64,DMA_IntMask,BL602 StdDriver (DMA),
99165,12,Default_Handler,BL602 StdDriver (GLB),
99177,22,GLB_Set_UART_CLK,BL602 StdDriver (GLB),
99199,22,GLB_Set_ADC_CLK,BL602 StdDriver (GLB),
99221,14,GLB_UART_Fun_Sel,BL602 StdDriver (GLB),
99235,24,GLB_GPIO_Write,BL602 StdDriver (GPIO),
99259,14,GLB_GPIO_Read,BL602 StdDriver (GPIO),
99273,14,HBN_Set_UART_CLK_Sel,BL602 StdDriver (HBN),
99287,12,HBN_Get_RTC_Timer_Val,BL602 StdDriver (HBN),
99299,17,TIMER_SetCompValue,BL602 StdDriver (Timer),
99316,14,TIMER_SetCountMode,BL602 StdDriver (Timer),
99330,16,TIMER_ClearIntStatus,BL602 StdDriver (Timer),
99346,44,TIMER_Init,BL602 StdDriver (Timer),
99390,12,TIMER_Enable,BL602 StdDriver (Timer),
99402,10,TIMER_Disable,BL602 StdDriver (Timer),
99412,62,TIMER_IntMask,BL602 StdDriver (Timer),
99474,15,WDT_Set_Clock,BL602 StdDriver (Watchdog),
99489,16,WDT_SetCompValue,BL602 StdDriver (Watchdog),
99505,13,WDT_ResetCounterValue,BL602 StdDriver (Watchdog),
99518,14,WDT_Enable,BL602 StdDriver (Watchdog),
99532,13,WDT_Disable,BL602 StdDriver (Watchdog),
99545,22,WDT_IntMask,BL602 StdDriver (Watchdog),
99567,23,EF_Ctrl_Get_Byte_Zero_Cnt,BL602 StdDriver (EFuse),
99590,53,EF_Ctrl_Read_MAC_Address,BL602 StdDriver (EFuse),
99643,60,EF_Ctrl_Is_MAC_Address_Slot_Empty,BL602 StdDriver (EFuse),
99703,75,EF_Ctrl_Read_MAC_Address_Opt,BL602 StdDriver (EFuse),
99778,33,EF_Ctrl_Is_CapCode_Slot_Empty,BL602 StdDriver (EFuse),
99811,49,EF_Ctrl_Read_CapCode_Opt,BL602 StdDriver (EFuse),
99860,46,EF_Ctrl_Is_PowerOffset_Slot_Empty,BL602 StdDriver (EFuse),
99906,64,EF_Ctrl_Read_PowerOffset_Opt,BL602 StdDriver (EFuse),
99970,17,mfg_media_read_xtal_capcode,,
99987,17,mfg_media_read_poweroffset,,
100004,17,mfg_media_read_macaddr,,
100021,10,bflb_platform_usart_dbg_send,,
100031,38,bflb_platform_printf,,
100069,12,Default_Handler_Stub,,
100081,47,mfg_efuse_read_xtal_capcode,,
100128,72,mfg_efuse_read_poweroffset,,
100200,49,mfg_efuse_read_macaddr,,
100249,20,mfg_flash_read,,
100269,26,mfg_flash_read_xtal_capcode,,
100295,53,mfg_flash_read_poweroffset,,
100348,29,mfg_flash_read_macaddr,,
100377,46,Bl_F,,
100423,28,Bl_PasswordHash,,
100451,27,bl60x_fw_password_hash,,
100478,84,bl_mtd_open,,
100562,10,bl_mtd_close,,
100572,13,bl_mtd_info,,
100585,10,bl_mtd_erase,,
100595,10,bl_mtd_erase_all,,
100605,42,bl_mtd_write,,
100647,10,bl_mtd_read,,
100657,24,bloop_init,,
100681,14,bloop_handler_register,,
100695,13,bloop_timer_init,,
100708,21,bloop_timer_configure,,
100729,10,bloop_timer_repeat_enable,,
100739,18,bloop_timer_repeat_reconfigure,,
100757,51,bloop_timer_register,,
100808,12,bloop_wait_startup,,
100820,20,bloop_evt_set_async,,
100840,17,bloop_evt_set_sync,,
100857,16,bloop_evt_unset_sync,,
100873,165,bloop_run,,
101038,57,bloop_status_dump,,
101095,13,loop_evt_entity_sys_handler,,
101108,30,loop_evt_entity_sys_evt,,
101138,106,misaligned_load_trap,,
101244,94,misaligned_store_trap,,
101338,14,get_f32_reg,,
101352,14,put_f32_reg,,
101366,11,backtrace_riscv,,
101377,25,set_if,,
101402,79,block_cipher_df,,
101481,45,ctr_drbg_update_internal,,
101526,10,mbedtls_ctr_drbg_init,Mbed TLS,
101536,21,mbedtls_ctr_drbg_free,Mbed TLS,
101557,32,mbedtls_ctr_drbg_reseed,Mbed TLS,
101589,23,mbedtls_ctr_drbg_seed_entropy_len,Mbed TLS,
101612,16,mbedtls_ctr_drbg_seed,Mbed TLS,
101628,61,mbedtls_ctr_drbg_random_with_add,Mbed TLS,
101689,12,mbedtls_ctr_drbg_random,Mbed TLS,
101701,23,entropy_update,Mbed TLS,
101724,42,entropy_gather_internal,Mbed TLS,
101766,23,mbedtls_entropy_init,Mbed TLS,
101789,16,mbedtls_entropy_free,Mbed TLS,
101805,63,mbedtls_entropy_func,Mbed TLS,
101868,24,mbedtls_platform_entropy_poll,Mbed TLS,
101892,13,mbedtls_pk_init,Mbed TLS,
101905,23,mbedtls_pk_free,Mbed TLS,
101928,16,mbedtls_pk_info_from_type,Mbed TLS,
101944,26,mbedtls_pk_setup,Mbed TLS,
101970,18,mbedtls_pk_can_do,Mbed TLS,
101988,43,mbedtls_pk_verify,Mbed TLS,
102031,48,mbedtls_pk_sign,Mbed TLS,
102079,32,mbedtls_pk_decrypt,Mbed TLS,
102111,30,mbedtls_pk_encrypt,Mbed TLS,
102141,18,mbedtls_pk_get_bitlen,Mbed TLS,
102159,56,mbedtls_pk_verify_ext,Mbed TLS,
102215,21,mbedtls_pk_debug,Mbed TLS,
102236,13,mbedtls_pk_get_name,Mbed TLS,
102249,13,mbedtls_pk_get_type,Mbed TLS,
102262,29,pk_use_ecparams,Mbed TLS,
102291,58,pk_parse_key_pkcs1_der,Mbed TLS,
102349,113,pk_parse_key_sec1_der,Mbed TLS,
102462,30,pk_get_pk_alg,Mbed TLS,
102492,69,pk_parse_key_pkcs8_unencrypted_der,Mbed TLS,
102561,59,mbedtls_pk_load_file,Mbed TLS,
102620,102,mbedtls_pk_parse_subpubkey,Mbed TLS,
102722,110,mbedtls_pk_parse_key,Mbed TLS,
102832,37,mbedtls_pk_parse_keyfile,Mbed TLS,
102869,15,rsa_can_do,Mbed TLS,
102884,9,rsa_get_bitlen,Mbed TLS,
102893,15,rsa_debug,Mbed TLS,
102908,11,eckey_can_do,Mbed TLS,
102919,9,eckey_get_bitlen,Mbed TLS,
102928,12,eckey_debug,Mbed TLS,
102940,11,eckeydh_can_do,Mbed TLS,
102951,11,rsa_free_wrap,Mbed TLS,
102962,15,rsa_alloc_wrap,Mbed TLS,
102977,17,rsa_check_pair_wrap,Mbed TLS,
102994,20,rsa_encrypt_wrap,Mbed TLS,
103014,18,rsa_decrypt_wrap,Mbed TLS,
103032,14,rsa_sign_wrap,Mbed TLS,
103046,22,rsa_verify_wrap,Mbed TLS,
103068,11,eckey_free_wrap,Mbed TLS,
103079,15,eckey_alloc_wrap,Mbed TLS,
103094,47,eckey_check_pair,Mbed TLS,
103141,42,mgf_mask,Mbed TLS,
103183,12,mbedtls_rsa_init,Mbed TLS,
103195,31,mbedtls_rsa_check_pubkey,Mbed TLS,
103226,97,mbedtls_rsa_check_privkey,Mbed TLS,
103323,16,mbedtls_rsa_check_pub_priv,Mbed TLS,
103339,33,mbedtls_rsa_public,Mbed TLS,
103372,110,mbedtls_rsa_private,Mbed TLS,
103482,69,mbedtls_rsa_rsaes_oaep_encrypt,Mbed TLS,
103551,64,mbedtls_rsa_rsaes_pkcs1_v15_encrypt,Mbed TLS,
103615,24,mbedtls_rsa_pkcs1_encrypt,Mbed TLS,
103639,96,mbedtls_rsa_rsaes_oaep_decrypt,Mbed TLS,
103735,78,mbedtls_rsa_rsaes_pkcs1_v15_decrypt,Mbed TLS,
103813,27,mbedtls_rsa_pkcs1_decrypt,Mbed TLS,
103840,84,mbedtls_rsa_rsassa_pss_sign,Mbed TLS,
103924,111,mbedtls_rsa_rsassa_pkcs1_v15_sign,Mbed TLS,
104035,23,mbedtls_rsa_pkcs1_sign,Mbed TLS,
104058,109,mbedtls_rsa_rsassa_pss_verify_ext,Mbed TLS,
104167,22,mbedtls_rsa_rsassa_pss_verify,Mbed TLS,
104189,91,mbedtls_rsa_rsassa_pkcs1_v15_verify,Mbed TLS,
104280,23,mbedtls_rsa_pkcs1_verify,Mbed TLS,
104303,22,mbedtls_rsa_free,Mbed TLS,
104325,10,mbedtls_sha256_init,Mbed TLS,
104335,18,mbedtls_sha256_free,Mbed TLS,
104353,9,mbedtls_sha256_clone,Mbed TLS,
104362,35,mbedtls_sha256_starts,Mbed TLS,
104397,226,mbedtls_sha256_process,Mbed TLS,
104623,39,mbedtls_sha256_update,Mbed TLS,
104662,14,mbedtls_sha256_update,Mbed TLS,
104676,68,mbedtls_sha256_finish,Mbed TLS,
104744,17,mbedtls_sha256,Mbed TLS,
104761,16,mbedtls_ssl_own_cert,Mbed TLS,
104777,16,mbedtls_zeroize,Mbed TLS,
104793,32,ssl_swap_epochs,Mbed TLS,
104825,38,ssl_calc_finished_tls_sha256,Mbed TLS,
104863,19,ssl_calc_verify_tls_sha256,Mbed TLS,
104882,17,ssl_flight_free,Mbed TLS,
104899,35,ssl_append_key_cert,Mbed TLS,
104934,10,ssl_update_checksum_start,Mbed TLS,
104944,10,ssl_update_checksum_sha256,Mbed TLS,
104954,15,mbedtls_ssl_hdr_len,Mbed TLS,
104969,17,ssl_set_timer,Mbed TLS,
104986,25,ssl_check_timer,Mbed TLS,
105011,74,tls_prf_sha256,Mbed TLS,
105085,228,mbedtls_ssl_derive_keys,Mbed TLS,
105313,59,mbedtls_ssl_flush_output,Mbed TLS,
105372,20,mbedtls_ssl_recv_flight_completed,Mbed TLS,
105392,23,mbedtls_ssl_send_flight_completed,Mbed TLS,
105415,18,mbedtls_ssl_update_handshake_status,Mbed TLS,
105433,16,mbedtls_ssl_optimize_checksum,Mbed TLS,
105449,10,mbedtls_ssl_reset_checksum,Mbed TLS,
105459,10,mbedtls_ssl_session_init,Mbed TLS,
105469,10,mbedtls_ssl_init,Mbed TLS,
105479,11,mbedtls_ssl_conf_authmode,Mbed TLS,
105490,13,mbedtls_ssl_conf_verify,Mbed TLS,
105503,11,mbedtls_ssl_conf_rng,Mbed TLS,
105514,14,mbedtls_ssl_set_bio,Mbed TLS,
105528,10,mbedtls_ssl_conf_read_timeout,Mbed TLS,
105538,13,mbedtls_ssl_conf_own_cert,Mbed TLS,
105551,12,mbedtls_ssl_conf_ca_chain,Mbed TLS,
105563,33,mbedtls_ssl_set_hostname,Mbed TLS,
105596,26,mbedtls_ssl_conf_alpn_protocols,Mbed TLS,
105622,17,mbedtls_ssl_get_verify_result,Mbed TLS,
105639,16,mbedtls_ssl_get_ciphersuite,Mbed TLS,
105655,28,mbedtls_ssl_get_version,Mbed TLS,
105683,39,mbedtls_ssl_get_record_expansion,Mbed TLS,
105722,16,mbedtls_ssl_get_max_frag_len,Mbed TLS,
105738,14,mbedtls_ssl_get_peer_cert,Mbed TLS,
105752,27,mbedtls_ssl_handshake_step,Mbed TLS,
105779,25,mbedtls_ssl_handshake,Mbed TLS,
105804,18,mbedtls_ssl_transform_free,Mbed TLS,
105822,27,mbedtls_ssl_handshake_free,Mbed TLS,
105849,23,ssl_handshake_wrapup_free_hs_transform,Mbed TLS,
105872,19,mbedtls_ssl_session_free,Mbed TLS,
105891,38,mbedtls_ssl_handshake_wrapup,Mbed TLS,
105929,78,ssl_handshake_init,Mbed TLS,
106007,52,mbedtls_ssl_setup,Mbed TLS,
106059,49,mbedtls_ssl_free,Mbed TLS,
106108,10,mbedtls_ssl_config_init,Mbed TLS,
106118,49,mbedtls_ssl_config_defaults,Mbed TLS,
106167,19,mbedtls_ssl_config_free,Mbed TLS,
106186,12,mbedtls_ssl_sig_from_pk,Mbed TLS,
106198,11,mbedtls_ssl_pk_alg_from_sig,Mbed TLS,
106209,16,mbedtls_ssl_md_alg_from_hash,Mbed TLS,
106225,13,mbedtls_ssl_hash_from_md_alg,Mbed TLS,
106238,22,mbedtls_ssl_check_curve,Mbed TLS,
106260,44,mbedtls_ssl_check_cert_usage,Mbed TLS,
106304,22,mbedtls_ssl_write_version,Mbed TLS,
106326,279,mbedtls_ssl_write_record,Mbed TLS,
106605,49,mbedtls_ssl_resend,Mbed TLS,
106654,156,mbedtls_ssl_fetch_input,Mbed TLS,
106810,234,mbedtls_ssl_prepare_handshake_record,Mbed TLS,
107044,45,mbedtls_ssl_handle_message_type,Mbed TLS,
107089,28,mbedtls_ssl_send_alert_message,Mbed TLS,
107117,12,mbedtls_ssl_send_fatal_handshake_failure,Mbed TLS,
107129,30,mbedtls_ssl_close_notify,Mbed TLS,
107159,74,mbedtls_ssl_write_certificate,Mbed TLS,
107233,23,mbedtls_ssl_write_change_cipher_spec,Mbed TLS,
107256,65,mbedtls_ssl_write_finished,Mbed TLS,
107321,66,mbedtls_ssl_write,Mbed TLS,
107387,23,mbedtls_ssl_read_version,Mbed TLS,
107410,424,mbedtls_ssl_read_record_layer,Mbed TLS,
107834,35,mbedtls_ssl_read_record,Mbed TLS,
107869,201,mbedtls_ssl_parse_certificate,Mbed TLS,
108070,56,mbedtls_ssl_parse_change_cipher_spec,Mbed TLS,
108126,71,mbedtls_ssl_parse_finished,Mbed TLS,
108197,107,mbedtls_ssl_read,Mbed TLS,
108304,14,mbedtls_ssl_set_calc_verify_md,Mbed TLS,
108318,16,mbedtls_zeroize,Mbed TLS,
108334,24,x509_memcasecmp,Mbed TLS,
108358,34,x509_name_cmp,Mbed TLS,
108392,42,x509_check_wildcard,Mbed TLS,
108434,30,x509_profile_check_key,Mbed TLS,
108464,329,mbedtls_x509_crt_info,Mbed TLS,
108793,34,mbedtls_x509_crt_verify_info,Mbed TLS,
108827,17,mbedtls_x509_crt_check_key_usage,Mbed TLS,
108844,29,x509_crt_check_parent,Mbed TLS,
108873,110,x509_crt_verify_top,Mbed TLS,
108983,102,x509_crt_verify_child,Mbed TLS,
109085,28,mbedtls_x509_crt_check_extended_key_usage,Mbed TLS,
109113,90,mbedtls_x509_crt_verify_with_profile,Mbed TLS,
109203,10,mbedtls_x509_crt_init,Mbed TLS,
109213,70,mbedtls_x509_crt_free,Mbed TLS,
109283,435,mbedtls_x509_crt_parse_der,Mbed TLS,
109718,67,mbedtls_x509_crt_parse,Mbed TLS,
109785,20,mbedtls_x509_crt_parse_file,Mbed TLS,
109805,17,net_would_block,Mbed TLS,
109822,10,mbedtls_net_init,Mbed TLS,
